0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.038251366120218622e-02 4.000000000000000222e-01 0.000000000000000000e+00 2.021617618852907666e-02 0.000000000000000000e+00 0.000000000000000000e+00
5.464480874316939886e-04 1.000000000000000056e-01 0.000000000000000000e+00 1.086956521739130448e-03 0.000000000000000000e+00 0.000000000000000000e+00
1.092896174863387977e-03 4.000000000000000222e-01 0.000000000000000000e+00 2.179836512261580476e-03 0.000000000000000000e+00 0.000000000000000000e+00
3.825136612021857920e-03 2.000000000000000111e-01 0.000000000000000000e+00 7.405117439411040663e-03 0.000000000000000000e+00 0.000000000000000000e+00
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
3.278688524590163932e-03 2.000000000000000111e-01 0.000000000000000000e+00 6.380502894643644458e-03 0.000000000000000000e+00 0.000000000000000000e+00
3.825136612021857920e-03 4.000000000000000222e-01 0.000000000000000000e+00 7.536006776277287718e-03 0.000000000000000000e+00 0.000000000000000000e+00
2.185792349726775954e-03 4.000000000000000222e-01 0.000000000000000000e+00 4.339036940032082665e-03 0.000000000000000000e+00 0.000000000000000000e+00
3.005464480874316720e-03 5.999999999999999778e-01 0.000000000000000000e+00 5.962210823758123251e-03 0.000000000000000000e+00 0.000000000000000000e+00
4.376824612620705546e-03 2.999999999999999889e-01 0.000000000000000000e+00 8.586474854590608538e-03 0.000000000000000000e+00 0.000000000000000000e+00
3.557901040497043251e-03 5.000000000000000000e-01 0.000000000000000000e+00 7.011378141860248776e-03 0.000000000000000000e+00 0.000000000000000000e+00
4.919529904933004141e-03 5.000000000000000000e-01 0.000000000000000000e+00 9.615999383207058174e-03 0.000000000000000000e+00 0.000000000000000000e+00
3.283179878733438230e-03 4.000000000000000222e-01 0.000000000000000000e+00 6.492433257676022591e-03 0.000000000000000000e+00 0.000000000000000000e+00
