0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
7.962686567164178539e-03 9.000000000000000222e-01 0.000000000000000000e+00 1.575900489576241917e-02 0.000000000000000000e+00 0.000000000000000000e+00
4.975124378109452425e-04 1.000000000000000056e-01 0.000000000000000000e+00 9.900990099009898942e-04 0.000000000000000000e+00 0.000000000000000000e+00
1.145273631840795954e-02 1.000000000000000000e+00 0.000000000000000000e+00 2.262653098111897659e-02 0.000000000000000000e+00 0.000000000000000000e+00
1.893034825870646559e-02 1.000000000000000000e+00 0.000000000000000000e+00 3.709322629113809278e-02 0.000000000000000000e+00 0.000000000000000000e+00
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.492537313432835836e-03 2.999999999999999889e-01 0.000000000000000000e+00 2.970297029702969899e-03 0.000000000000000000e+00 0.000000000000000000e+00
1.144776119402985196e-02 9.000000000000000222e-01 0.000000000000000000e+00 2.257832863595354497e-02 0.000000000000000000e+00 0.000000000000000000e+00
1.743034825870646773e-02 1.000000000000000000e+00 0.000000000000000000e+00 3.421436238224400544e-02 0.000000000000000000e+00 0.000000000000000000e+00
2.889303482587064417e-02 1.000000000000000000e+00 0.000000000000000000e+00 5.600951614716350585e-02 0.000000000000000000e+00 0.000000000000000000e+00
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.493781094527362949e-02 1.000000000000000000e+00 0.000000000000000000e+00 2.940773414975446712e-02 0.000000000000000000e+00 0.000000000000000000e+00
1.942786069651741138e-02 1.000000000000000000e+00 0.000000000000000000e+00 3.805448884494010142e-02 0.000000000000000000e+00 0.000000000000000000e+00
3.287810945273631630e-02 1.000000000000000000e+00 0.000000000000000000e+00 6.347936856538086148e-02 0.000000000000000000e+00 0.000000000000000000e+00
