0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
3.846153846153846367e-03 1.000000000000000056e-01 0.000000000000000000e+00 7.407407407407406823e-03 0.000000000000000000e+00 0.000000000000000000e+00
7.692307692307692735e-03 2.000000000000000111e-01 0.000000000000000000e+00 1.481481481481481365e-02 0.000000000000000000e+00 0.000000000000000000e+00
3.846153846153846367e-03 1.000000000000000056e-01 0.000000000000000000e+00 7.407407407407406823e-03 0.000000000000000000e+00 0.000000000000000000e+00
7.692307692307692735e-03 1.000000000000000056e-01 0.000000000000000000e+00 1.428571428571428700e-02 0.000000000000000000e+00 0.000000000000000000e+00
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
3.846153846153846367e-03 1.000000000000000056e-01 0.000000000000000000e+00 7.407407407407406823e-03 0.000000000000000000e+00 0.000000000000000000e+00
3.846153846153846367e-03 1.000000000000000056e-01 0.000000000000000000e+00 7.407407407407406823e-03 0.000000000000000000e+00 0.000000000000000000e+00
1.553846153846153919e-02 2.999999999999999889e-01 0.000000000000000000e+00 2.938542938542938396e-02 0.000000000000000000e+00 0.000000000000000000e+00
1.538461538461538547e-02 4.000000000000000222e-01 0.000000000000000000e+00 2.962962962962962729e-02 0.000000000000000000e+00 0.000000000000000000e+00
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.938461538461538555e-02 4.000000000000000222e-01 0.000000000000000000e+00 3.679283679283679859e-02 0.000000000000000000e+00 0.000000000000000000e+00
2.323076923076923192e-02 5.999999999999999778e-01 0.000000000000000000e+00 4.472934472934472772e-02 0.000000000000000000e+00 0.000000000000000000e+00
2.323076923076923192e-02 4.000000000000000222e-01 0.000000000000000000e+00 4.367114367114367790e-02 0.000000000000000000e+00 0.000000000000000000e+00
