0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.000000000000000000e-01
0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.000000000000000000e-01
0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.000000000000000000e-01
6.999999999999999278e-02,5.999999999999999778e-01,1.000000000000000000e+00,1.242424242424242653e-01,2.028352425584147856e-01,5.349999999999999201e-01
2.545454545454545192e-01,1.000000000000000000e+00,1.000000000000000000e+00,3.976689976689976591e-01,4.962181705323374104e-01,6.272727272727273151e-01
0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.000000000000000000e-01
0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.000000000000000000e-01
6.999999999999999278e-02,5.999999999999999778e-01,1.000000000000000000e+00,1.242424242424242653e-01,2.028352425584147856e-01,5.349999999999999201e-01
2.363636363636363869e-01,1.000000000000000000e+00,1.000000000000000000e+00,3.714785214785215062e-01,4.741460082034044676e-01,6.181818181818182767e-01
3.699999999999999956e-01,9.800000000000000933e-01,9.989247311827955667e-01,5.218611290670114311e-01,5.970665929064231658e-01,6.844623655913977256e-01
0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.000000000000000000e-01
4.000000000000000083e-02,4.000000000000000222e-01,1.000000000000000000e+00,7.272727272727272374e-02,1.264911064067351654e-01,5.200000000000000178e-01
1.590909090909090884e-01,9.000000000000000222e-01,1.000000000000000000e+00,2.635198135198135172e-01,3.687280544138483718e-01,5.795454545454544748e-01
2.927272727272727804e-01,1.000000000000000000e+00,1.000000000000000000e+00,4.424309024309024396e-01,5.309003084433960851e-01,6.463636363636363624e-01
4.190909090909090695e-01,9.599999999999999645e-01,9.978494623655913554e-01,5.704621848739496182e-01,6.376231684069527672e-01,7.084701857282501569e-01
